seq1,seq2,similarity
74,116,0.5033518
57,128,0.413515
57,146,0.36692193
24,165,0.4910952
24,99,0.7182924
6,181,0.59210426
6,148,0.5806872
6,65,0.41290763
47,60,0.47912985
47,71,0.6490762
70,135,0.5336923
48,120,0.6492321
48,84,0.5158048
44,61,0.7030017
44,193,0.3587011
79,111,0.54842573
79,177,0.5056308
62,150,0.6793225
62,97,0.6584608
1,49,0.3744917
1,82,0.36552674
1,198,0.3184691
11,172,0.46810555
11,175,0.5081726
33,104,0.509588
33,65,0.45879623
120,195,0.47688547
146,148,0.68944484
123,156,0.67044324
124,168,0.5046929
166,183,0.5637884
169,194,0.3831871
158,171,0.4785688
151,170,0.4130417
121,171,0.6904357
150,168,0.5588645
135,152,0.54490566
136,175,0.592879
109,148,0.5762712
118,160,0.24114306
171,188,0.51262
104,188,0.48691747
104,123,0.5298206
116,129,0.47708595
172,180,0.50564706
117,192,0.44751537
170,192,0.4837222
193,197,0.51129144
102,133,0.45606422
122,123,0.6527896
101,130,0.7173563
111,144,0.6971173
111,156,0.568512
107,178,0.3950584
113,137,0.50355357
156,179,0.67191786
106,129,0.5410857
182,198,0.4845854
115,158,0.53516465
115,120,0.5005133
186,194,0.41300812
108,186,0.4893201
154,167,0.38883018
100,150,0.60065395
137,141,0.572725
165,189,0.34535086
105,166,0.42206392
147,154,0.36874488
105,176,0.37773082
114,191,0.44744724
114,172,0.33610186
144,149,0.49858087
103,147,0.51212543
143,179,0.5965288
162,165,0.39089528
110,176,0.41335738
125,155,0.34178442
125,168,0.3788321
192,195,0.45699912
131,158,0.36274546
134,159,0.3591521
163,177,0.5632171
152,182,0.49023473
128,177,0.55629855
126,139,0.5654896
141,195,0.7301698
130,175,0.5949206
138,197,0.453777
139,174,0.61659926
112,177,0.43397376
119,142,0.7183041
133,141,0.47518837
129,149,0.42928892
132,144,0.57669204
27,134,0.22176842
27,177,0.40854234
35,78,0.61165404
35,169,0.5310216
89,165,0.3136647
23,87,0.39107466
23,42,0.4021497
97,102,0.6087557
3,190,0.59461534
3,110,0.6261148
80,103,0.5793469
80,159,0.43982914
42,114,0.23022714
42,149,0.38543326
42,169,0.4535308
98,129,0.60118526
0,109,0.2915847
0,101,0.21502429
0,129,0.3213102
66,133,0.3938401
66,156,0.70491904
26,136,0.53129005
26,112,0.60440546
10,102,0.6734101
10,140,0.6702856
73,195,0.48444313
92,155,0.5172923
92,197,0.65426946
56,179,0.6151407
56,99,0.57708997
72,172,0.59337556
72,197,0.44724777
64,157,0.5460576
64,95,0.41010725
39,170,0.46501994
39,63,0.40228286
50,198,0.41590428
50,193,0.32119164
19,147,0.5194423
19,51,0.6044386
19,83,0.6128733
20,26,0.6422267
20,182,0.7409604
21,176,0.31010962
21,28,0.33192575
21,76,0.3219417
55,125,0.32696992
55,130,0.610748
85,199,0.50970995
85,194,0.38773426
54,122,0.61236215
54,149,0.44628614
54,129,0.5011555
90,141,0.6991608
34,62,0.4747696
13,80,0.5408708
34,100,0.39387172
34,95,0.34098977
13,61,0.612765
52,119,0.54856116
52,125,0.40039578
52,152,0.94381857
68,104,0.66402507
29,170,0.4254085
17,153,0.5864683
29,119,0.4784716
29,88,0.4589389
17,195,0.46590418
4,122,0.6967352
69,133,0.40649077
4,126,0.6426699
69,150,0.5619703
5,7,0.36495203
5,34,0.3342093
5,48,0.5346755
75,113,0.4574646
5,88,0.55645984
8,82,0.43316472
8,131,0.3746058
94,102,0.4926708
8,97,0.35756406
38,103,0.23051608
71,123,0.52686596
38,115,0.37091085
71,151,0.5749395
76,159,0.21679546
12,13,0.629025
76,137,0.3962143
12,109,0.48349607
76,141,0.28460133
25,115,0.5708285
51,62,0.5449767
51,191,0.5462312
25,52,0.53369164
84,131,0.3544568
84,158,0.4551367
7,187,0.642919
84,130,0.4649786
16,161,0.38078803
32,174,0.6975817
32,98,0.6514932
32,61,0.6790373
16,175,0.5096579
83,175,0.65278524
83,91,0.5285473
83,191,0.5942256
30,41,0.53790647
78,103,0.7020603
78,169,0.5981042
30,42,0.44043756
65,112,0.41638252
9,125,0.41341457
9,164,0.27235082
65,84,0.37010202
58,179,0.5315213
58,75,0.44536763
58,137,0.49479878
46,198,0.4822352
37,81,0.7148614
53,107,0.3976587
53,154,0.30294392
37,53,0.5924445
53,199,0.59155434
91,189,0.45366153
91,100,0.44821817
95,113,0.4041728
87,101,0.49110624
87,162,0.5835365
87,150,0.78411907
43,147,0.5129083
14,83,0.53409594
15,174,0.54033035
15,194,0.40537834
14,63,0.4660786
14,155,0.45861024
22,66,0.611587
63,71,0.4809626
63,174,0.53345054
63,120,0.45481798
28,124,0.49726617
28,53,0.42417383
28,169,0.38340053
28,79,0.6033226
60,119,0.44167185
60,184,0.45031404
60,116,0.3586103
77,152,0.42422616
2,110,0.48360747
2,109,0.47777638
2,95,0.40384856
2,53,0.3777972
88,186,0.49354312
86,198,0.31067362
88,101,0.40357172
93,104,0.6394914
82,122,0.72465783
93,118,0.39045015
36,75,0.6651621
36,51,0.55334634
36,167,0.71057767
45,170,0.5285321
99,115,0.62692213
99,146,0.60670936
99,101,0.5284292
31,84,0.44757524
31,53,0.40868214
41,146,0.5188117
41,83,0.49672508
41,47,0.4470281
18,48,0.4905727
18,82,0.5266
81,198,0.50829494
81,194,0.41775167
59,64,0.49824232
59,71,0.5085678
40,133,0.37997556
40,198,0.5727222
74,120,0.51159215
74,99,0.5009929
57,105,0.3532912
57,145,0.4074373
24,47,0.53148085
24,103,0.57532257
6,69,0.4786425
6,167,0.6418233
6,151,0.51118326
47,79,0.6275709
47,157,0.45319286
70,195,0.4458627
70,162,0.5573375
48,190,0.5550895
48,125,0.4879512
44,102,0.42411822
44,152,0.39435318
79,161,0.47435492
79,162,0.6145797
62,170,0.52560556
62,63,0.5201396
1,87,0.41982383
1,104,0.28408918
1,72,0.34052494
11,13,0.4450058
11,107,0.37483042
33,155,0.4468176
33,127,0.24833807
120,135,0.51161397
146,167,0.54383314
123,132,0.63584256
124,130,0.5611071
166,170,0.45789796
155,199,0.7011901
169,182,0.51726604
158,161,0.3724549
151,193,0.42108506
121,129,0.5155764
150,183,0.6808033
135,191,0.54294795
136,182,0.5980692
109,126,0.60117793
118,130,0.40003777
171,179,0.70119816
104,108,0.4220772
116,165,0.32510424
104,110,0.59829026
153,176,0.45568997
117,187,0.46921974
117,181,0.40760818
193,199,0.53942156
102,159,0.4726224
122,180,0.75331557
111,151,0.5509486
101,160,0.28039002
101,105,0.31583664
113,197,0.48416853
113,161,0.40091667
167,195,0.49327764
106,156,0.54592174
182,199,0.7001569
115,171,0.5886804
115,166,0.57862157
108,110,0.4711075
108,130,0.37432858
100,154,0.38133666
154,189,0.38494584
197,199,0.5915156
165,168,0.40037346
105,159,0.40281823
105,155,0.39179823
105,178,0.40415627
114,128,0.36409003
114,119,0.2506702
144,187,0.6487885
144,172,0.47697902
160,170,0.15514211
110,185,0.5787212
110,125,0.54662186
125,191,0.49090463
125,127,0.2553838
176,196,0.27578607
140,194,0.42995483
173,180,0.57988423
163,171,0.6317954
152,172,0.32934865
128,194,0.422907
126,129,0.59679776
141,179,0.66041034
130,161,0.49490085
138,139,0.43762386
139,141,0.5364336
112,191,0.58922654
119,170,0.5577712
133,143,0.39753085
129,183,0.6761138
132,154,0.340193
27,85,0.30072218
27,40,0.43932885
35,191,0.6566016
35,135,0.91084915
89,178,0.44920856
23,140,0.5221143
23,56,0.560605
97,158,0.47174162
3,173,0.64008474
3,170,0.57616687
80,96,0.5120595
80,126,0.6701013
42,164,0.3467442
42,85,0.3440725
42,91,0.4965145
98,128,0.54016125
0,108,0.24963394
0,111,0.23654537
0,88,0.3643176
66,167,0.5704826
66,182,0.58809656
26,153,0.5620512
26,49,0.5559236
10,97,0.6214501
10,120,0.5850571
73,112,0.47721505
92,166,0.46081334
92,165,0.33293784
56,121,0.44889164
56,110,0.56868076
72,83,0.53412116
72,173,0.5749483
64,84,0.48343232
64,77,0.4652841
39,194,0.2511901
39,48,0.4845497
50,115,0.48844555
50,71,0.64530635
19,149,0.49846092
19,113,0.42692897
19,72,0.6050077
20,141,0.67544323
20,185,0.68534184
21,178,0.35098445
21,158,0.39032182
21,73,0.49390158
55,61,0.67815244
55,78,0.58409476
85,195,0.46001273
85,144,0.53413546
90,125,0.43168777
90,104,0.5022901
54,139,0.5506962
54,169,0.44357416
13,116,0.5158182
34,148,0.47156972
34,153,0.53666407
13,14,0.50548744
34,137,0.63925236
52,96,0.46003258
68,154,0.34314594
52,174,0.60746515
52,168,0.46015644
17,85,0.49339628
29,137,0.61088955
17,53,0.5025616
17,106,0.5534047
17,29,0.44518256
69,198,0.42648017
4,136,0.5375067
4,184,0.5523623
4,154,0.36938578
5,122,0.57792664
75,89,0.4812212
5,125,0.49018702
5,164,0.2654665
5,111,0.4971573
94,130,0.49288356
8,53,0.3334611
8,106,0.43192503
8,177,0.46049798
38,157,0.17001861
38,117,0.2196414
71,147,0.57137424
71,83,0.62530077
76,150,0.42504838
12,71,0.6238789
76,88,0.41992733
76,89,0.3326478
76,191,0.36909437
51,97,0.4896273
25,89,0.5768937
25,160,0.261833
51,109,0.4190741
7,81,0.6981815
7,83,0.45647225
7,33,0.37617895
84,91,0.430346
16,119,0.54337394
32,147,0.49427098
32,141,0.55902994
16,125,0.36157477
32,126,0.63325244
61,163,0.68370956
83,150,0.669414
83,186,0.5472468
78,89,0.5774951
30,161,0.5280749
30,76,0.3888346
30,150,0.6937493
30,158,0.584925
9,58,0.3169634
65,97,0.37709385
9,133,0.29306623
9,42,0.32484975
46,149,0.48754308
46,166,0.5871286
46,85,0.43377426
58,169,0.3911888
37,99,0.8426991
53,173,0.5526358
37,50,0.5842052
53,177,0.41183427
53,148,0.57667994
95,197,0.40181068
91,155,0.53034693
91,138,0.49062684
87,170,0.48252475
43,83,0.57529795
87,134,0.5193898
87,199,0.62913054
14,90,0.4406435
15,67,0.47121778
14,25,0.39456436
15,99,0.4832724
15,190,0.43483853
22,39,0.4592326
63,138,0.47556135
22,173,0.5372339
22,75,0.53107214
28,94,0.40525308
49,163,0.57235324
49,152,0.47738358
49,122,0.6617907
96,107,0.3924236
60,175,0.56437105
96,147,0.3929727
77,151,0.3951627
77,180,0.4642393
77,149,0.379024
2,187,0.50326544
77,111,0.4831277
86,121,0.346743
86,176,0.42100576
86,149,0.41340032
93,140,0.56154835
82,178,0.45243695
93,156,0.500542
36,59,0.6064644
36,198,0.5050981
36,91,0.549152
36,124,0.5789379
67,128,0.67528284
67,74,0.5606009
99,103,0.6608738
31,72,0.433838
31,142,0.519712
41,62,0.49577174
41,72,0.44487724
41,193,0.45758224
18,92,0.42113554
18,49,0.55431503
81,178,0.4026432
81,91,0.4493067
59,80,0.53501207
59,183,0.5768719
40,129,0.6408803
40,89,0.5062684
74,163,0.6155491
74,75,0.5220724
57,137,0.42754912
57,67,0.4490671
24,134,0.499842
24,46,0.51164985
6,166,0.5901212
6,163,0.6346797
6,120,0.57475716
47,180,0.5251405
47,150,0.5851918
70,185,0.5658823
70,156,0.48679963
48,167,0.58170766
48,101,0.44169962
44,136,0.5165127
44,172,0.42651564
79,144,0.64883685
79,148,0.5632685
62,143,0.625566
62,130,0.5744888
1,115,0.36307147
1,191,0.35171705
1,71,0.39173457
11,171,0.5138144
11,119,0.4915713
33,121,0.26850453
33,63,0.43695286
120,130,0.46222854
146,165,0.48189488
123,154,0.43342292
124,176,0.40157506
166,178,0.5008165
155,170,0.4617498
169,191,0.55513996
158,174,0.525586
151,167,0.5808343
121,178,0.38214797
150,172,0.5276201
135,172,0.50982773
136,174,0.6489535
109,115,0.46490833
118,185,0.6488032
171,189,0.5712793
104,125,0.27976823
104,149,0.37104434
104,195,0.42345917
153,199,0.74761224
117,164,0.25691262
117,170,0.40937313
193,198,0.44870758
102,140,0.60605115
102,125,0.47899553
111,187,0.6868941
111,157,0.4872404
111,160,0.38015032
107,186,0.4246339
113,160,0.43464684
167,185,0.61768746
106,181,0.52560633
182,186,0.57469016
115,149,0.5473899
115,157,0.53914034
108,133,0.3485033
100,152,0.46973178
100,178,0.5210111
137,191,0.6227243
165,190,0.37013128
105,156,0.4689479
147,173,0.5194224
181,199,0.7296722
181,196,0.44943705
103,127,0.3347921
103,144,0.54915035
160,182,0.23902278
110,139,0.62509084
162,175,0.6624292
125,179,0.5053326
127,182,0.33712047
176,193,0.33044648
131,189,0.38284
134,193,0.3896573
163,197,0.55951893
152,166,0.46201625
128,182,0.52665305
126,166,0.6153695
141,167,0.5881972
130,167,0.5943584
138,140,0.58241415
139,144,0.62326807
112,187,0.5226255
119,169,0.54024786
133,185,0.40984994
129,154,0.4008087
132,163,0.5108005
27,182,0.40053108
27,192,0.3683208
35,84,0.52811646
35,198,0.50143653
89,171,0.4982951
23,46,0.57373494
23,131,0.37574178
97,154,0.39320832
3,162,0.6130288
3,160,0.2925129
80,137,0.76087385
80,194,0.4542291
42,176,0.35697436
42,173,0.49432805
42,116,0.4916792
98,149,0.39717788
0,119,0.35115817
0,54,0.2853492
0,31,0.24784982
66,86,0.5489036
66,107,0.44455793
26,94,0.44781482
26,163,0.5584547
10,156,0.6331546
10,23,0.55289704
73,139,0.5728196
92,108,0.39556167
92,133,0.31358248
56,157,0.5302425
56,98,0.523952
72,157,0.46056893
72,180,0.5178484
64,92,0.4570113
64,113,0.5436853
39,110,0.6002622
39,82,0.5509836
50,63,0.39610445
50,142,0.48232678
19,152,0.51589406
19,194,0.33509773
19,146,0.55861706
20,136,0.703206
20,172,0.42778006
21,59,0.47131893
21,116,0.35206455
21,150,0.6743172
55,134,0.5958075
55,60,0.51598257
85,101,0.46316049
54,121,0.4500567
54,177,0.4996077
90,95,0.5599366
54,109,0.43755382
13,185,0.5816051
34,134,0.9411058
13,27,0.3493131
13,161,0.41385826
34,59,0.46561915
68,130,0.56408453
52,133,0.45343626
52,78,0.6862251
52,88,0.4788665
17,183,0.57514536
17,134,0.49371558
29,133,0.39836633
17,73,0.63683057
17,51,0.5093446
69,97,0.48885024
69,125,0.38490087
69,196,0.37722328
69,120,0.5122803
75,129,0.6159786
5,55,0.41145492
5,113,0.40993848
75,95,0.4484052
75,153,0.63688624
8,16,0.40269
8,178,0.42001194
94,177,0.5182741
8,175,0.4366937
71,189,0.58196294
38,152,0.22593918
38,101,0.17721303
71,141,0.5388311
12,16,0.50925136
76,77,0.3785192
76,146,0.3211922
76,92,0.35956013
12,162,0.61768705
51,80,0.4988981
51,95,0.43858263
51,183,0.5444248
25,45,0.6176567
7,45,0.5385057
7,77,0.44875288
7,160,0.2401563
84,120,0.5889986
32,152,0.5415351
32,144,0.7042513
16,108,0.4072705
16,52,0.4880134
16,28,0.6382164
61,176,0.5329651
83,184,0.68558073
61,186,0.5729602
30,102,0.60700953
30,192,0.5773943
30,126,0.64613914
30,55,0.72750676
30,59,0.52264607
65,143,0.38966563
65,113,0.41978818
65,70,0.3515057
65,88,0.40342483
46,87,0.4600147
46,49,0.4718526
46,54,0.461206
46,126,0.6354048
53,85,0.40061328
53,137,0.5747239
53,188,0.45607683
53,99,0.5925773
37,149,0.5299094
91,136,0.57462823
91,123,0.4377302
95,180,0.4087153
43,144,0.58111304
43,48,0.60446644
43,88,0.42451167
43,63,0.5848715
14,69,0.42034808
14,159,0.27977145
14,170,0.3439058
15,74,0.45046246
14,20,0.51715696
22,124,0.6313773
22,45,0.5355686
63,176,0.38581386
63,171,0.5602473
28,50,0.42751107
28,197,0.46547917
28,167,0.5445214
49,85,0.41174006
96,178,0.38367933
60,191,0.5360216
60,123,0.3874173
77,159,0.48028034
77,89,0.36699992
2,93,0.46946454
2,153,0.4915043
77,104,0.54014254
86,177,0.3625389
88,161,0.45906666
86,93,0.38062775
82,102,0.7458126
93,109,0.5766104
93,122,0.72192174
36,186,0.62622666
45,171,0.6224771
45,102,0.6340999
45,77,0.45050666
67,160,0.3564903
67,190,0.59750086
99,139,0.6036572
31,54,0.51132464
31,165,0.4472938
41,98,0.6157005
41,68,0.57239133
41,186,0.42317182
18,52,0.5464341
18,197,0.5475837
18,84,0.53514516
81,159,0.44753483
81,183,0.59013426
59,65,0.40306106
59,98,0.6751554
40,78,0.57282573
40,137,0.673628
74,167,0.5185181
74,189,0.47169867
57,165,0.26836815
57,160,0.22122513
24,188,0.49148706
24,157,0.41794747
6,79,0.5926583
6,40,0.67563474
6,135,0.5870243
47,142,0.69206715
47,141,0.5283222
70,189,0.50956243
70,159,0.40868387
48,187,0.6136265
48,89,0.43900147
44,87,0.40083987
44,114,0.4362545
79,141,0.6653643
79,101,0.48565012
62,125,0.40488714
62,168,0.59127486
1,56,0.23545268
1,169,0.37985516
1,41,0.2699968
11,38,0.21515155
11,197,0.6011147
33,128,0.44738257
33,98,0.4905729
120,153,0.6497894
146,192,0.6082532
123,178,0.5073246
124,180,0.706209
166,167,0.6086974
155,158,0.45279908
158,164,0.38822365
151,174,0.46084756
121,170,0.41024178
150,170,0.5296305
135,199,0.68442637
136,186,0.6483614
109,141,0.50229526
118,186,0.49756816
168,169,0.3901533
116,161,0.3732318
116,185,0.56103915
104,151,0.49531174
153,158,0.538633
170,184,0.5405586
117,180,0.47072515
193,195,0.38382763
102,185,0.5909166
102,171,0.64851326
111,153,0.6798186
101,141,0.41155845
111,114,0.4794206
113,119,0.49776897
107,140,0.50200194
167,197,0.58464223
191,197,0.54292685
182,184,0.6907339
115,138,0.6278385
149,159,0.3680689
108,152,0.36170995
154,181,0.36948606
100,194,0.38946447
137,180,0.79474086
198,199,0.6096294
147,179,0.5730042
105,112,0.40007547
181,191,0.48663417
114,126,0.2317615
144,173,0.5475158
144,195,0.5143562
143,173,0.67028797
110,177,0.5128724
162,173,0.5798437
127,169,0.3236681
127,173,0.38461095
176,192,0.4296592
131,172,0.2906436
134,171,0.5450826
163,193,0.4218655
152,159,0.4852694
128,158,0.53678787
126,192,0.57720006
141,175,0.5985635
130,181,0.48095956
138,174,0.5786216
139,183,0.4613426
112,152,0.464709
119,197,0.5847927
133,159,0.36742437
129,152,0.56371063
132,171,0.5107248
27,47,0.41799268
27,82,0.4095686
35,182,0.6630457
35,55,0.60977846
89,192,0.44522387
23,189,0.5321635
23,149,0.45713684
97,186,0.5456496
97,143,0.552467
3,49,0.59433526
3,90,0.58139414
80,82,0.6303358
80,123,0.54583573
42,66,0.39156827
42,56,0.38671595
42,198,0.3276366
98,104,0.5369528
0,16,0.23560855
0,48,0.33872598
0,181,0.19667017
66,89,0.45810345
66,144,0.549066
26,75,0.5436886
26,125,0.38061765
10,34,0.52009255
10,54,0.5338365
73,165,0.37030232
92,138,0.43862095
92,157,0.36182302
56,151,0.45975402
56,85,0.46739268
72,194,0.32686776
72,151,0.42472148
64,155,0.5771204
64,198,0.47970405
39,68,0.37861517
39,143,0.52449554
50,186,0.34195417
50,197,0.4757046
19,60,0.40456766
19,68,0.5250156
19,112,0.6062772
20,114,0.26899192
20,78,0.64268076
20,48,0.6949153
21,195,0.39227277
21,138,0.43683797
21,177,0.45198217
55,157,0.4402925
55,131,0.35953203
85,171,0.46542078
54,163,0.541234
54,190,0.52690893
90,169,0.66289806
90,197,0.47423533
13,164,0.4364915
13,198,0.51828027
34,63,0.47438616
13,82,0.5395437
34,49,0.56732726
52,100,0.49333948
68,141,0.5036343
52,148,0.52979
68,92,0.5016825
17,169,0.49401408
17,61,0.6630384
29,64,0.43868604
29,199,0.5455073
29,131,0.32897684
4,20,0.63791955
69,81,0.4340229
4,117,0.43329102
69,162,0.56929386
5,62,0.51707804
75,114,0.21971208
75,166,0.55174875
5,172,0.2845352
5,187,0.41160402
8,174,0.44626755
94,126,0.53156376
8,153,0.43531546
8,121,0.3477788
38,160,0.19305274
38,46,0.2751983
38,113,0.21642397
71,199,0.73269004
12,156,0.66707474
12,103,0.6276956
76,94,0.34415478
76,178,0.41550267
76,119,0.45293808
25,195,0.5153141
51,194,0.26880488
25,44,0.4702652
51,182,0.45477054
7,11,0.41560218
84,100,0.47118172
7,29,0.4585984
84,89,0.43523356
16,60,0.3270182
16,18,0.4977407
32,118,0.6977923
16,19,0.54016083
32,73,0.64292794
83,108,0.4615674
83,131,0.40992755
61,127,0.39391065
30,160,0.3413419
78,123,0.5349135
30,38,0.221936
30,82,0.62832284
9,87,0.6724267
9,63,0.43598226
65,133,0.43387398
9,168,0.45764038
58,141,0.5160193
58,108,0.415509
46,176,0.39579454
58,174,0.50675493
37,176,0.4583457
53,140,0.60628307
53,72,0.4114898
53,78,0.5079081
53,193,0.32165936
91,131,0.2983057
95,148,0.41162005
95,137,0.43751824
87,197,0.4582919
87,138,0.5497323
87,166,0.48160782
87,137,0.6818229
14,183,0.5392437
14,79,0.4064675
15,182,0.443301
15,155,0.5025163
14,23,0.41112652
22,86,0.46216127
22,43,0.53327256
63,177,0.4173417
63,83,0.4642159
49,162,0.56750906
28,196,0.4610389
49,124,0.60341513
49,59,0.5255789
60,92,0.44134724
60,128,0.49153894
60,150,0.58041066
2,19,0.5247287
2,177,0.41625062
77,192,0.40525544
2,133,0.43726885
77,106,0.4905095
86,183,0.45279658
88,114,0.25987947
88,156,0.54059285
93,95,0.30339977
82,91,0.5192505
93,100,0.49553743
36,129,0.5581304
45,147,0.59835166
45,174,0.65231544
45,64,0.5265779
99,173,0.65823096
67,90,0.6293222
67,125,0.546496
31,86,0.3628343
31,114,0.24840266
41,184,0.5205624
41,173,0.5148112
41,199,0.60722303
18,186,0.5215598
18,184,0.5730996
18,69,0.48064217
81,134,0.5406077
81,111,0.65035456
59,82,0.62732583
59,125,0.35477817
40,88,0.5695763
40,97,0.58914936
74,180,0.41470665
74,79,0.60983354
57,144,0.41711587
57,96,0.30461824
24,129,0.563702
24,107,0.5059542
6,168,0.5243034
6,101,0.49140757
6,53,0.5257888
47,53,0.5729747
47,143,0.49183458
70,88,0.5639382
70,123,0.49744225
48,192,0.55584484
48,106,0.58213276
44,88,0.44488326
44,150,0.5554904
79,179,0.90681237
79,163,0.68135744
62,68,0.6034616
62,138,0.56433576
1,25,0.43070224
1,103,0.34273565
1,4,0.28408918
11,65,0.26667374
11,166,0.52493316
33,139,0.3886479
33,77,0.6136051
120,199,0.66671884
146,154,0.39280644
123,124,0.57636976
124,137,0.7437162
166,184,0.59468323
155,185,0.6383142
158,193,0.54370356
151,165,0.33227983
121,162,0.5069339
150,198,0.5097975
135,156,0.4729371
136,196,0.5163949
109,178,0.3740877
118,126,0.52163
171,184,0.66437155
104,156,0.5128817
116,142,0.6177859
104,137,0.72955173
153,168,0.6134377
170,199,0.63536376
117,169,0.4227816
102,110,0.6964706
102,184,0.72541517
101,125,0.38034314
111,173,0.5330671
111,165,0.40556517
107,176,0.34755248
113,118,0.48855627
167,181,0.5730122
164,182,0.36997676
106,157,0.42866606
174,198,0.5623116
149,155,0.54442906
115,121,0.41948625
108,141,0.59365207
154,198,0.44789156
154,176,0.24719521
137,146,0.5989827
165,174,0.4635693
105,177,0.37082386
105,164,0.25414154
114,165,0.29951063
114,131,0.13425931
103,153,0.6741726
103,109,0.55819947
143,175,0.57179034
110,165,0.3808174
110,145,0.6746433
125,197,0.48405
127,172,0.27410784
176,199,0.46048063
131,153,0.37951863
140,155,0.6737563
173,199,0.67382544
163,186,0.49446797
152,185,0.5473755
128,195,0.41645822
126,180,0.6401556
141,184,0.61942697
130,134,0.5397349
138,180,0.53962904
139,166,0.46957755
112,161,0.51892334
119,131,0.49371582
133,184,0.37395918
129,131,0.35182154
132,151,0.5343276
27,48,0.33499894
27,142,0.40817848
35,181,0.64163554
35,134,0.5200095
89,174,0.5226471
23,122,0.5091226
23,147,0.43733332
97,145,0.5744345
97,194,0.4629858
3,82,0.6128601
3,84,0.54256123
80,106,0.6337947
80,139,0.56810623
42,191,0.5231509
42,81,0.29883757
42,150,0.4526095
98,194,0.49930838
0,2,0.2763245
0,6,0.3237623
0,145,0.2657161
66,113,0.593797
66,125,0.40189415
26,115,0.5079298
26,79,0.6647844
10,111,0.61194634
10,197,0.5988486
73,184,0.6129153
92,187,0.50351393
92,137,0.6005903
56,169,0.41496068
56,129,0.47853282
72,175,0.56731886
72,116,0.5036125
64,75,0.45953867
64,160,0.25721884
39,65,0.4544406
39,193,0.37787485
50,59,0.43333578
50,134,0.46025246
19,25,0.7436821
19,117,0.4891895
19,64,0.5500713
20,80,0.7461509
20,169,0.5434943
20,173,0.6817287
21,196,0.32628584
21,134,0.58602977
21,152,0.64039445
55,113,0.4752861
55,117,0.44301248
85,173,0.5204025
90,152,0.5144563
54,61,0.61968136
54,57,0.30889943
90,99,0.6336033
13,43,0.5660921
13,66,0.53855205
13,150,0.57344955
34,145,0.5792205
52,135,0.563812
68,108,0.38053703
52,118,0.47595137
52,138,0.49267134
17,66,0.5982928
17,164,0.2430984
29,190,0.50651264
17,117,0.8260309
29,187,0.6860658
69,139,0.42179328
4,108,0.4220772
69,76,0.32916313
4,115,0.6044847
5,197,0.49962935
5,87,0.40408903
5,104,0.35171503
75,187,0.67102224
5,183,0.54646146
94,109,0.4490732
8,120,0.5158773
94,153,0.55511487
94,174,0.5746506
71,163,0.599723
71,76,0.36725497
38,93,0.23073994
71,148,0.6318976
76,154,0.32169428
12,150,0.6409456
76,180,0.36474478
12,125,0.5032568
12,196,0.46270648
25,122,0.6996206
51,123,0.5969005
25,151,0.5033371
25,39,0.6654867
84,181,0.5683862
7,17,0.6144411
7,139,0.5540994
7,104,0.6714823
16,88,0.49086082
16,112,0.5142645
16,192,0.45140314
16,55,0.49697545
16,171,0.5379459
83,164,0.4067469
83,179,0.6745773
61,78,0.7422401
78,131,0.36970377
78,187,0.5716233
78,142,0.6498709
78,154,0.44256932
9,56,0.42294928
9,28,0.33968258
9,51,0.4190741
9,127,0.24450171
58,73,0.5833974
46,109,0.44748917
58,190,0.42672688
46,51,0.72971857
37,109,0.6355351
53,73,0.508787
53,117,0.34630156
37,121,0.67904836
53,94,0.52315587
95,161,0.42908907
91,143,0.44439644
91,185,0.56895953
43,170,0.5541696
43,96,0.42382473
43,51,0.47161162
43,79,0.5043847
15,33,0.38386902
14,148,0.5011741
14,40,0.44643074
14,96,0.34029526
14,92,0.602088
22,181,0.5485827
22,144,0.544053
63,81,0.54339105
22,164,0.38088346
49,168,0.52405506
28,183,0.5706922
28,33,0.3444137
28,83,0.5802814
60,190,0.45249674
96,137,0.5274127
96,185,0.48563066
2,39,0.46853536
2,9,0.47777638
77,127,0.33327362
77,176,0.34190106
88,184,0.6953974
86,147,0.352947
88,142,0.6677127
82,153,0.58302736
82,156,0.55598325
93,102,0.61999124
36,142,0.61178094
36,45,0.57382554
45,112,0.5352012
36,126,0.6492492
67,199,0.8245216
67,80,0.67361677
99,124,0.74486905
31,80,0.5980375
31,50,0.42795792
41,129,0.5657004
41,121,0.48853135
41,138,0.48875958
18,130,0.5005826
18,168,0.38826576
18,129,0.4954587
81,120,0.5297532
81,167,0.55894023
59,187,0.5319425
59,62,0.5435647
40,76,0.33955425
40,81,0.5954981
74,196,0.48226395
74,92,0.36047715
57,100,0.36077815
57,122,0.51658726
24,73,0.54711837
24,197,0.48907065
6,92,0.525848
6,180,0.6583018
6,184,0.55959606
47,101,0.43934524
47,59,0.51668364
70,198,0.4547277
70,76,0.31384176
48,185,0.61989504
48,102,0.55235773
44,174,0.4413794
44,157,0.4331841
79,127,0.35513997
79,128,0.6021672
62,98,0.5380031
62,179,0.6661485
1,153,0.36859992
1,105,0.25786605
1,66,0.32283303
11,193,0.3533299
11,44,0.49683115
33,45,0.4467873
33,146,0.4180529
148,173,0.53217435
120,138,0.5932021
146,170,0.4721559
123,166,0.4826283
124,171,0.717428
166,188,0.52097166
155,166,0.6340927
158,190,0.44598612
151,189,0.47739485
121,139,0.4343283
150,192,0.58878917
135,161,0.4801982
