seq1,seq2,similarity
150,166,0.449146032333374
116,183,0.4004732370376587
169,197,0.4587670862674713
104,162,0.1585691273212433
116,123,0.3608191907405853
153,161,0.0999167412519455
172,181,0.32139983773231506
157,171,0.17608897387981415
150,167,0.33831027150154114
153,178,0.11290209740400314
101,133,0.28260883688926697
137,168,0.15542182326316833
100,178,0.2578737139701843
122,144,0.44646990299224854
193,194,0.4338446855545044
111,157,0.19502313435077667
156,190,0.2040175199508667
117,174,0.2724851667881012
162,190,0.6192017793655396
164,184,0.34384652972221375
147,172,0.5343919396400452
154,193,0.29147571325302124
174,187,0.453094482421875
106,190,0.5588899254798889
165,169,0.44002267718315125
154,162,0.23519684374332428
137,151,0.2576149106025696
144,196,0.3825429379940033
107,174,0.42811158299446106
144,173,0.3237445056438446
156,172,0.18037082254886627
107,133,0.23320573568344116
117,126,0.24203427135944366
162,167,0.47410884499549866
105,110,0.5988721251487732
107,182,0.33895471692085266
117,172,0.3955533802509308
122,133,0.38221216201782227
176,191,0.20808722078800201
173,178,0.3512710928916931
129,152,0.5416013598442078
140,197,0.45625409483909607
128,185,0.3453024625778198
129,154,0.48971375823020935
129,178,0.41447824239730835
133,149,0.34318995475769043
126,136,0.2966296970844269
112,140,0.33408403396606445
161,193,0.2699507176876068
179,199,0.2915281355381012
129,132,0.35170114040374756
128,180,0.34592336416244507
132,199,0.2623620927333832
140,148,0.5543344616889954
128,138,0.4490959048271179
129,169,0.48232635855674744
128,162,0.4971024692058563
152,192,0.36111000180244446
89,118,0.3181105852127075
35,198,0.44633564352989197
97,115,0.29434916377067566
97,160,0.047365542501211166
27,117,0.19306856393814087
23,121,0.4094158709049225
89,123,0.44017961621284485
97,198,0.43390345573425293
35,61,0.5379284024238586
3,91,0.7717549800872803
27,195,0.310392290353775
27,130,0.14029526710510254
23,58,0.4927838444709778
89,164,0.4258252680301666
26,107,0.34625178575515747
98,180,0.33424434065818787
10,117,0.3174922466278076
26,175,0.30298513174057007
56,133,0.22244945168495178
19,153,0.12702415883541107
66,84,0.2360762506723404
72,150,0.3199975788593292
98,194,0.4071589708328247
72,99,0.562760055065155
72,121,0.4690035879611969
19,195,0.26077619194984436
39,183,0.39622950553894043
64,84,0.3823924660682678
98,171,0.4759441614151001
72,91,0.7293660640716553
64,172,0.3038323223590851
64,96,0.3314499258995056
0,152,0.40320885181427
0,141,0.4949537217617035
56,157,0.09312961250543594
56,197,0.18568895757198334
50,121,0.39989355206489563
72,183,0.4230364263057709
0,163,0.19476187229156494
0,50,0.22445456683635712
73,74,0.17871616780757904
39,66,0.43190404772758484
90,166,0.5565475225448608
69,90,0.7268611788749695
34,175,0.19908466935157776
55,105,0.3941802680492401
21,41,0.3941442668437958
69,154,0.4326104521751404
17,197,0.25232750177383423
17,29,0.2031761109828949
55,64,0.6432072520256042
54,135,0.4318043291568756
90,137,0.36740976572036743
69,164,0.42068323493003845
29,170,0.40064355731010437
20,189,0.35652026534080505
29,126,0.256256639957428
34,110,0.2542308568954468
54,162,0.337481826543808
29,139,0.30312493443489075
34,132,0.3986642062664032
34,85,0.20992498099803925
17,190,0.4185367226600647
68,197,0.29547935724258423
34,42,0.09188702702522278
85,89,0.3997337520122528
29,95,0.5184301733970642
29,125,0.48326870799064636
21,73,0.09465550631284714
13,85,0.25054946541786194
75,134,0.2820967137813568
38,124,0.40372025966644287
8,68,0.2588445246219635
75,105,0.5277596116065979
4,184,0.18677601218223572
4,105,0.08500601351261139
94,103,0.38352933526039124
5,84,0.27343371510505676
4,45,0.2645491659641266
8,103,0.5231450200080872
4,136,0.1664159893989563
8,147,0.4800647497177124
94,173,0.27199193835258484
5,105,0.8407707214355469
16,94,0.27357494831085205
9,161,0.266774445772171
84,146,0.42903217673301697
78,108,0.5218772888183594
30,118,0.35051313042640686
12,143,0.2009599357843399
51,113,0.20286613702774048
12,180,0.19642648100852966
7,85,0.3742407262325287
9,156,0.23629343509674072
25,130,0.37536686658859253
38,162,0.5302519798278809
32,62,0.3070301413536072
83,175,0.26578235626220703
30,185,0.4088095426559448
12,97,0.23947188258171082
76,102,0.36406004428863525
51,159,0.3505549430847168
25,98,0.5531387329101562
61,63,0.4164603352546692
78,166,0.4366561770439148
84,199,0.3151172995567322
38,126,0.38707783818244934
7,80,0.22087979316711426
51,69,0.502949059009552
83,111,0.13672354817390442
12,82,0.1443825364112854
78,198,0.3865443170070648
16,117,0.3539719879627228
91,167,0.5657511353492737
9,142,0.49997615814208984
58,137,0.16966518759727478
53,96,0.13441024720668793
65,188,0.31440430879592896
46,86,0.5024162530899048
37,162,0.3404776453971863
46,198,0.49751758575439453
14,30,0.18390928208827972
9,196,0.2877003252506256
15,84,0.38312268257141113
22,188,0.22517526149749756
15,158,0.36398106813430786
87,121,0.15096214413642883
46,105,0.45857223868370056
65,145,0.28789129853248596
87,130,0.10293277353048325
22,24,0.3619955778121948
49,64,0.5125911235809326
37,103,0.4914570450782776
14,150,0.1600588709115982
14,151,0.19282588362693787
63,183,0.4925169050693512
15,105,0.37997564673423767
87,189,0.2864131033420563
22,94,0.22538383305072784
53,196,0.18020962178707123
58,162,0.3097723722457886
63,156,0.20129191875457764
86,143,0.5157914757728577
2,50,0.3552786707878113
88,182,0.5077105164527893
86,131,0.17519335448741913
60,190,0.29023122787475586
86,118,0.26841434836387634
2,120,0.2884863317012787
60,72,0.13512101769447327
2,135,0.3692772686481476
86,127,0.2120848447084427
49,119,0.5514329075813293
60,61,0.2234887033700943
28,116,0.27545496821403503
2,95,0.2971881926059723
40,86,0.3808960020542145
24,50,0.41519659757614136
40,162,0.45508453249931335
99,112,0.2875959873199463
31,57,0.26364198327064514
24,145,0.4204551875591278
24,150,0.4605381488800049
41,172,0.42611390352249146
99,161,0.3728598952293396
99,162,0.6478973627090454
24,66,0.2382449358701706
82,162,0.427677720785141
40,60,0.38233545422554016
67,155,0.3073989450931549
93,141,0.1354036182165146
57,106,0.4045509696006775
31,142,0.4650817811489105
24,99,0.6531883478164673
93,121,0.01596415787935257
57,118,0.33181366324424744
45,162,0.3041803240776062
24,175,0.29665127396583557
99,183,0.5664498805999756
57,64,0.5456426739692688
74,173,0.3179035484790802
67,139,0.504581868648529
24,32,0.4227823317050934
99,119,0.632366955280304
99,118,0.45852845907211304
48,197,0.38580331206321716
47,198,0.2781651020050049
33,154,0.46144139766693115
120,167,0.31172409653663635
123,135,0.6235516667366028
79,110,0.25899773836135864
47,132,0.32210585474967957
79,151,0.29454299807548523
47,156,0.25280505418777466
33,85,0.3564782738685608
166,189,0.49760696291923523
175,199,0.27288803458213806
11,91,0.24039028584957123
47,142,0.4756012558937073
124,166,0.43114998936653137
1,93,0.19644375145435333
48,198,0.33564555644989014
48,107,0.3471739590167999
6,66,0.32575803995132446
48,154,0.3812006115913391
62,195,0.23053321242332458
79,82,0.2340540736913681
44,143,0.38331347703933716
6,124,0.5550764203071594
47,124,0.43082723021507263
44,83,0.34558069705963135
33,50,0.39918941259384155
70,193,0.2702659070491791
157,173,0.28240591287612915
104,119,0.24392244219779968
145,162,0.4536034166812897
169,192,0.38017988204956055
157,189,0.543241024017334
185,191,0.5086628198623657
158,189,0.4834984242916107
118,186,0.3176945447921753
116,199,0.2696262001991272
104,182,0.18734122812747955
116,184,0.3312523365020752
153,165,0.018019532784819603
145,183,0.41856107115745544
109,161,0.266311377286911
183,197,0.42948731780052185
143,190,0.5825134515762329
101,187,0.519787609577179
122,150,0.38809797167778015
115,128,0.3252633213996887
113,199,0.2425442487001419
144,159,0.41679123044013977
107,154,0.35100483894348145
110,149,0.37707406282424927
101,150,0.39687177538871765
156,175,0.13247445225715637
137,196,0.15157699584960938
110,116,0.28579989075660706
114,134,0.20610204339027405
110,115,0.24047082662582397
108,130,0.17806746065616608
105,141,0.44093021750450134
106,174,0.46749624609947205
137,175,0.43043574690818787
102,135,0.7294107675552368
102,195,0.42127305269241333
143,158,0.48274704813957214
107,167,0.3226057291030884
103,194,0.48052504658699036
